fips,county,state,state_abbr,location,total_population,poverty_rate,unemployment_rate,no_hs_diploma_rate,uninsured_rate,seniors_pct,youth_pct,disability_rate,single_parent_pct,svi_percentile,hospital_count,state_population,hospitals_per_100k,vulnerability_score,risk_category,access_category,priority_score,priority_level
1001020100,Autauga County,Alabama,AL,Census Tract 201; Autauga County; Alabama,1865,21.6,2.6,16.2,8.2,19.5,24.0,20.1,4.9,0.3635,0.0,5028092,0.0,26.64,Low Risk,Adequate Access,1,Low Priority
1073010001,Jefferson County,Alabama,AL,Census Tract 100.01; Jefferson County; Alabama,5025,30.6,4.8,15.0,14.0,20.7,31.1,27.0,14.3,0.9629,0.0,5028092,0.0,36.22,Moderate Risk,Adequate Access,2,Low Priority
1073010002,Jefferson County,Alabama,AL,Census Tract 100.02; Jefferson County; Alabama,5562,21.9,10.0,7.4,7.7,12.3,29.4,18.7,6.9,0.4918,0.0,5028092,0.0,25.57,Low Risk,Adequate Access,1,Low Priority
1073010100,Jefferson County,Alabama,AL,Census Tract 101; Jefferson County; Alabama,1447,62.4,8.5,10.8,13.1,22.1,24.5,21.4,11.5,0.9045,0.0,5028092,0.0,50.15,Moderate Risk,Adequate Access,2,Low Priority
1073010200,Jefferson County,Alabama,AL,Census Tract 102; Jefferson County; Alabama,3018,60.8,9.4,16.6,20.0,16.2,9.8,34.7,2.8,0.8933,0.0,5028092,0.0,54.26,Moderate Risk,Adequate Access,2,Low Priority
1073010301,Jefferson County,Alabama,AL,Census Tract 103.01; Jefferson County; Alabama,2758,47.4,2.5,15.7,15.0,18.0,21.0,31.0,10.1,0.7559,0.0,5028092,0.0,43.74,Moderate Risk,Adequate Access,2,Low Priority
1073010302,Jefferson County,Alabama,AL,Census Tract 103.02; Jefferson County; Alabama,4340,62.5,17.3,17.4,12.8,13.1,35.5,18.0,18.9,0.9455,0.0,5028092,0.0,48.28,Moderate Risk,Adequate Access,2,Low Priority
1073010401,Jefferson County,Alabama,AL,Census Tract 104.01; Jefferson County; Alabama,3811,45.7,7.3,19.0,20.2,13.3,26.8,26.1,14.7,0.904,0.0,5028092,0.0,43.59,Moderate Risk,Adequate Access,2,Low Priority
1073010402,Jefferson County,Alabama,AL,Census Tract 104.02; Jefferson County; Alabama,2661,33.3,9.0,7.1,6.1,19.0,29.0,20.9,19.9,0.8291,0.0,5028092,0.0,32.74,Low Risk,Adequate Access,1,Low Priority
1073010500,Jefferson County,Alabama,AL,Census Tract 105; Jefferson County; Alabama,1390,32.9,3.8,21.9,23.5,14.8,31.2,21.9,3.6,0.913,0.0,5028092,0.0,37.76,Moderate Risk,Adequate Access,2,Low Priority
1073010603,Jefferson County,Alabama,AL,Census Tract 106.03; Jefferson County; Alabama,2021,39.4,7.4,6.5,5.6,24.7,23.0,15.6,5.8,0.8411,0.0,5028092,0.0,35.46,Moderate Risk,Adequate Access,2,Low Priority
1073010604,Jefferson County,Alabama,AL,Census Tract 106.04; Jefferson County; Alabama,5334,41.9,6.1,4.3,17.5,11.5,23.2,12.8,11.7,0.8696,0.0,5028092,0.0,36.08,Moderate Risk,Adequate Access,2,Low Priority
1073010605,Jefferson County,Alabama,AL,Census Tract 106.05; Jefferson County; Alabama,528,37.1,8.3,0.0,26.9,2.5,23.5,10.6,19.1,0.4117,0.0,5028092,0.0,34.91,Moderate Risk,Adequate Access,2,Low Priority
1073010701,Jefferson County,Alabama,AL,Census Tract 107.01; Jefferson County; Alabama,1704,19.5,3.2,7.4,11.4,5.3,35.9,8.3,14.7,0.6143,0.0,5028092,0.0,18.97,Low Risk,Adequate Access,1,Low Priority
1073010702,Jefferson County,Alabama,AL,Census Tract 107.02; Jefferson County; Alabama,6098,13.7,0.6,2.6,1.0,13.3,25.4,3.8,3.0,0.0841,0.0,5028092,0.0,12.63,Low Risk,Adequate Access,1,Low Priority
1073010703,Jefferson County,Alabama,AL,Census Tract 107.03; Jefferson County; Alabama,2306,6.8,1.4,0.3,1.3,16.4,29.1,9.5,1.9,0.0111,0.0,5028092,0.0,12.53,Low Risk,Adequate Access,1,Low Priority
1073010704,Jefferson County,Alabama,AL,Census Tract 107.04; Jefferson County; Alabama,6172,15.1,2.4,2.5,2.9,5.2,16.0,4.9,6.1,0.295,0.0,5028092,0.0,11.98,Low Risk,Adequate Access,1,Low Priority
1073010705,Jefferson County,Alabama,AL,Census Tract 107.05; Jefferson County; Alabama,4000,2.7,1.5,1.5,1.0,9.9,31.7,5.6,1.6,0.0178,0.0,5028092,0.0,7.17,Low Risk,Adequate Access,1,Low Priority
1073010706,Jefferson County,Alabama,AL,Census Tract 107.06; Jefferson County; Alabama,4397,20.2,2.5,4.7,9.0,11.0,21.6,9.3,8.1,0.6341,0.0,5028092,0.0,20.35,Low Risk,Adequate Access,1,Low Priority
1073010801,Jefferson County,Alabama,AL,Census Tract 108.01; Jefferson County; Alabama,7459,5.5,2.3,0.4,0.6,15.6,27.1,8.3,2.1,0.0603,0.0,5028092,0.0,11.26,Low Risk,Adequate Access,1,Low Priority
1073010802,Jefferson County,Alabama,AL,Census Tract 108.02; Jefferson County; Alabama,4164,11.6,0.0,0.1,0.9,17.4,32.7,6.0,0.0,0.0259,0.0,5028092,0.0,13.55,Low Risk,Adequate Access,1,Low Priority
1073010803,Jefferson County,Alabama,AL,Census Tract 108.03; Jefferson County; Alabama,6257,15.2,9.5,3.2,2.7,19.5,17.1,10.2,4.0,0.3121,0.0,5028092,0.0,20.45,Low Risk,Adequate Access,1,Low Priority
1073010804,Jefferson County,Alabama,AL,Census Tract 108.04; Jefferson County; Alabama,3065,2.7,0.7,0.8,0.3,18.0,27.7,7.0,1.1,0.0158,0.0,5028092,0.0,9.94,Low Risk,Adequate Access,1,Low Priority
1073010806,Jefferson County,Alabama,AL,Census Tract 108.06; Jefferson County; Alabama,6088,6.4,1.4,2.5,2.3,18.1,22.0,7.7,0.6,0.0068,0.0,5028092,0.0,12.93,Low Risk,Adequate Access,1,Low Priority
1073010807,Jefferson County,Alabama,AL,Census Tract 108.07; Jefferson County; Alabama,1442,2.4,0.4,3.5,3.2,24.1,23.0,5.6,0.4,0.0342,0.0,5028092,0.0,12.85,Low Risk,Adequate Access,1,Low Priority
1073010900,Jefferson County,Alabama,AL,Census Tract 109; Jefferson County; Alabama,4792,39.4,5.7,17.4,17.7,13.1,20.6,17.4,6.0,0.8901,0.0,5028092,0.0,36.76,Moderate Risk,Adequate Access,2,Low Priority
1073011002,Jefferson County,Alabama,AL,Census Tract 110.02; Jefferson County; Alabama,1883,31.7,1.9,20.4,16.0,24.7,18.8,22.1,6.3,0.6319,0.0,5028092,0.0,36.95,Moderate Risk,Adequate Access,2,Low Priority
1073011003,Jefferson County,Alabama,AL,Census Tract 110.03; Jefferson County; Alabama,2153,25.0,0.0,8.3,11.6,17.9,22.9,22.5,20.6,0.5252,0.0,5028092,0.0,29.08,Low Risk,Adequate Access,1,Low Priority
1073011004,Jefferson County,Alabama,AL,Census Tract 110.04; Jefferson County; Alabama,3406,13.8,2.1,12.6,13.1,17.3,25.7,15.5,1.7,0.2343,0.0,5028092,0.0,23.15,Low Risk,Adequate Access,1,Low Priority
1073011108,Jefferson County,Alabama,AL,Census Tract 111.08; Jefferson County; Alabama,5441,11.4,10.9,2.0,3.4,20.9,22.1,9.2,4.0,0.3445,0.0,5028092,0.0,19.67,Low Risk,Adequate Access,1,Low Priority
1073011109,Jefferson County,Alabama,AL,Census Tract 111.09; Jefferson County; Alabama,5085,3.6,1.9,1.1,0.6,15.6,17.9,3.9,2.7,0.0116,0.0,5028092,0.0,9.1,Low Risk,Adequate Access,1,Low Priority
1073011110,Jefferson County,Alabama,AL,Census Tract 111.10; Jefferson County; Alabama,5914,21.6,4.8,11.3,9.6,12.9,29.8,11.1,13.5,0.3235,0.0,5028092,0.0,23.05,Low Risk,Adequate Access,1,Low Priority
1073011112,Jefferson County,Alabama,AL,Census Tract 111.12; Jefferson County; Alabama,3911,44.1,10.7,6.7,6.9,11.6,27.5,14.4,27.7,0.6202,0.0,5028092,0.0,34.0,Moderate Risk,Adequate Access,2,Low Priority
1073011113,Jefferson County,Alabama,AL,Census Tract 111.13; Jefferson County; Alabama,2808,8.0,5.5,4.3,6.3,27.5,12.2,12.1,15.4,0.1295,0.0,5028092,0.0,21.15,Low Risk,Adequate Access,1,Low Priority
1073011114,Jefferson County,Alabama,AL,Census Tract 111.14; Jefferson County; Alabama,6961,5.8,3.1,6.9,4.8,13.8,25.5,11.4,4.4,0.063,0.0,5028092,0.0,13.69,Low Risk,Adequate Access,1,Low Priority
1073011115,Jefferson County,Alabama,AL,Census Tract 111.15; Jefferson County; Alabama,5063,10.5,0.7,5.5,9.9,15.1,25.6,11.6,2.3,0.2835,0.0,5028092,0.0,17.99,Low Risk,Adequate Access,1,Low Priority
1073011116,Jefferson County,Alabama,AL,Census Tract 111.16; Jefferson County; Alabama,2770,17.4,2.4,7.4,4.5,24.0,24.4,14.9,9.5,0.2472,0.0,5028092,0.0,23.24,Low Risk,Adequate Access,1,Low Priority
1073011117,Jefferson County,Alabama,AL,Census Tract 111.17; Jefferson County; Alabama,5598,8.9,5.3,0.5,2.6,19.9,20.8,12.4,6.3,0.2803,0.0,5028092,0.0,17.17,Low Risk,Adequate Access,1,Low Priority
1073011205,Jefferson County,Alabama,AL,Census Tract 112.05; Jefferson County; Alabama,1887,17.6,2.4,3.7,3.9,20.4,20.0,18.7,15.4,0.2735,0.0,5028092,0.0,22.78,Low Risk,Adequate Access,1,Low Priority
1073011206,Jefferson County,Alabama,AL,Census Tract 112.06; Jefferson County; Alabama,5963,21.6,7.1,8.9,7.6,11.4,24.0,16.8,3.4,0.3443,0.0,5028092,0.0,23.77,Low Risk,Adequate Access,1,Low Priority
1073011207,Jefferson County,Alabama,AL,Census Tract 112.07; Jefferson County; Alabama,4980,38.3,9.3,5.4,10.8,7.4,31.8,12.8,15.9,0.5773,0.0,5028092,0.0,30.82,Low Risk,Adequate Access,1,Low Priority
1073011208,Jefferson County,Alabama,AL,Census Tract 112.08; Jefferson County; Alabama,4689,20.2,2.9,11.2,10.9,12.9,31.1,13.2,11.0,0.2521,0.0,5028092,0.0,23.05,Low Risk,Adequate Access,1,Low Priority
1073011209,Jefferson County,Alabama,AL,Census Tract 112.09; Jefferson County; Alabama,2672,34.9,8.6,14.1,15.0,15.2,28.1,20.5,19.8,0.9725,0.0,5028092,0.0,35.89,Moderate Risk,Adequate Access,2,Low Priority
1073011210,Jefferson County,Alabama,AL,Census Tract 112.10; Jefferson County; Alabama,3449,40.3,8.9,22.3,6.4,14.7,27.1,12.3,16.2,0.9216,0.0,5028092,0.0,32.13,Low Risk,Adequate Access,1,Low Priority
1073011301,Jefferson County,Alabama,AL,Census Tract 113.01; Jefferson County; Alabama,3732,19.4,1.9,7.3,7.6,19.4,23.0,16.6,9.4,0.467,0.0,5028092,0.0,24.2,Low Risk,Adequate Access,1,Low Priority
1073011303,Jefferson County,Alabama,AL,Census Tract 113.03; Jefferson County; Alabama,3700,12.1,0.7,9.8,2.5,13.8,28.4,12.5,1.9,0.0451,0.0,5028092,0.0,15.15,Low Risk,Adequate Access,1,Low Priority
1073011304,Jefferson County,Alabama,AL,Census Tract 113.04; Jefferson County; Alabama,3477,9.2,3.2,6.3,2.4,14.2,23.4,13.9,6.2,0.1061,0.0,5028092,0.0,14.99,Low Risk,Adequate Access,1,Low Priority
1073011401,Jefferson County,Alabama,AL,Census Tract 114.01; Jefferson County; Alabama,2763,27.4,6.5,15.2,16.0,30.1,6.8,29.0,0.6,0.6287,0.0,5028092,0.0,40.07,Moderate Risk,Adequate Access,2,Low Priority
1073011402,Jefferson County,Alabama,AL,Census Tract 114.02; Jefferson County; Alabama,4223,9.4,3.1,6.7,2.7,13.9,30.7,14.9,3.1,0.0911,0.0,5028092,0.0,15.35,Low Risk,Adequate Access,1,Low Priority
1073011500,Jefferson County,Alabama,AL,Census Tract 115; Jefferson County; Alabama,5707,13.5,2.3,9.2,7.4,21.0,20.6,15.9,2.2,0.22,0.0,5028092,0.0,21.94,Low Risk,Adequate Access,1,Low Priority
1073011600,Jefferson County,Alabama,AL,Census Tract 116; Jefferson County; Alabama,3798,16.9,2.6,12.6,9.1,11.7,25.6,10.5,3.5,0.3423,0.0,5028092,0.0,19.51,Low Risk,Adequate Access,1,Low Priority
1073011704,Jefferson County,Alabama,AL,Census Tract 117.04; Jefferson County; Alabama,4532,23.7,2.2,6.6,3.8,18.2,27.5,12.9,9.3,0.3494,0.0,5028092,0.0,23.07,Low Risk,Adequate Access,1,Low Priority
1073011706,Jefferson County,Alabama,AL,Census Tract 117.06; Jefferson County; Alabama,1969,16.7,1.4,14.8,6.3,15.5,30.4,13.3,7.9,0.3624,0.0,5028092,0.0,19.96,Low Risk,Adequate Access,1,Low Priority
1073011707,Jefferson County,Alabama,AL,Census Tract 117.07; Jefferson County; Alabama,3532,21.6,0.9,15.7,8.9,21.6,15.9,13.6,4.9,0.3815,0.0,5028092,0.0,25.49,Low Risk,Adequate Access,1,Low Priority
1073011708,Jefferson County,Alabama,AL,Census Tract 117.08; Jefferson County; Alabama,5669,8.1,0.0,8.0,1.1,20.6,14.8,13.1,0.0,0.0557,0.0,5028092,0.0,15.14,Low Risk,Adequate Access,1,Low Priority
1073011709,Jefferson County,Alabama,AL,Census Tract 117.09; Jefferson County; Alabama,5061,12.9,5.5,12.9,9.2,14.8,31.9,11.0,1.7,0.6779,0.0,5028092,0.0,19.79,Low Risk,Adequate Access,1,Low Priority
1073011710,Jefferson County,Alabama,AL,Census Tract 117.10; Jefferson County; Alabama,3397,4.5,1.0,2.4,4.0,26.6,23.6,14.7,4.6,0.2729,0.0,5028092,0.0,17.69,Low Risk,Adequate Access,1,Low Priority
1073011803,Jefferson County,Alabama,AL,Census Tract 118.03; Jefferson County; Alabama,3989,41.9,8.8,13.9,13.1,9.9,32.2,14.6,21.2,0.8081,0.0,5028092,0.0,34.74,Moderate Risk,Adequate Access,2,Low Priority
1073011804,Jefferson County,Alabama,AL,Census Tract 118.04; Jefferson County; Alabama,3338,33.0,7.4,9.5,11.3,10.1,26.5,12.4,19.5,0.6741,0.0,5028092,0.0,29.0,Low Risk,Adequate Access,1,Low Priority
1073011805,Jefferson County,Alabama,AL,Census Tract 118.05; Jefferson County; Alabama,4144,36.6,2.4,8.8,11.2,20.0,27.8,24.5,8.3,0.8628,0.0,5028092,0.0,36.08,Moderate Risk,Adequate Access,2,Low Priority
1073011806,Jefferson County,Alabama,AL,Census Tract 118.06; Jefferson County; Alabama,4050,57.8,18.5,13.0,7.6,6.6,35.6,10.7,15.8,0.8238,0.0,5028092,0.0,39.81,Moderate Risk,Adequate Access,2,Low Priority
1073011901,Jefferson County,Alabama,AL,Census Tract 119.01; Jefferson County; Alabama,2657,41.9,8.1,27.8,21.3,31.1,17.3,28.8,4.7,0.972,0.0,5028092,0.0,49.75,Moderate Risk,Adequate Access,2,Low Priority
1073011904,Jefferson County,Alabama,AL,Census Tract 119.04; Jefferson County; Alabama,2058,27.6,8.0,22.6,9.6,29.3,22.4,26.6,10.6,0.7266,0.0,5028092,0.0,36.74,Moderate Risk,Adequate Access,2,Low Priority
1073012001,Jefferson County,Alabama,AL,Census Tract 120.01; Jefferson County; Alabama,3682,14.7,6.2,15.3,3.8,28.1,12.3,21.6,1.8,0.6947,0.0,5028092,0.0,26.02,Low Risk,Adequate Access,1,Low Priority
1073012003,Jefferson County,Alabama,AL,Census Tract 120.03; Jefferson County; Alabama,1779,16.0,0.0,9.5,10.1,9.8,20.9,9.5,6.0,0.2806,0.0,5028092,0.0,17.89,Low Risk,Adequate Access,1,Low Priority
1073012004,Jefferson County,Alabama,AL,Census Tract 120.04; Jefferson County; Alabama,5642,13.0,4.4,6.9,4.4,18.4,22.7,11.8,5.3,0.4147,0.0,5028092,0.0,18.88,Low Risk,Adequate Access,1,Low Priority
1073012103,Jefferson County,Alabama,AL,Census Tract 121.03; Jefferson County; Alabama,4593,27.5,9.8,11.3,5.4,20.4,22.4,19.4,5.9,0.6271,0.0,5028092,0.0,30.12,Low Risk,Adequate Access,1,Low Priority
1073012104,Jefferson County,Alabama,AL,Census Tract 121.04; Jefferson County; Alabama,2515,27.7,4.8,25.0,10.7,16.7,14.9,17.6,2.2,0.5464,0.0,5028092,0.0,29.43,Low Risk,Adequate Access,1,Low Priority
1073012200,Jefferson County,Alabama,AL,Census Tract 122; Jefferson County; Alabama,3296,19.0,4.2,16.1,6.1,23.0,17.1,20.5,3.6,0.5619,0.0,5028092,0.0,26.32,Low Risk,Adequate Access,1,Low Priority
1073012302,Jefferson County,Alabama,AL,Census Tract 123.02; Jefferson County; Alabama,4458,18.8,7.2,10.7,7.0,13.9,26.0,21.2,0.9,0.4059,0.0,5028092,0.0,24.35,Low Risk,Adequate Access,1,Low Priority
1073012304,Jefferson County,Alabama,AL,Census Tract 123.04; Jefferson County; Alabama,2459,13.0,1.7,10.5,6.0,25.6,17.3,15.4,5.8,0.4874,0.0,5028092,0.0,22.45,Low Risk,Adequate Access,1,Low Priority
1073012306,Jefferson County,Alabama,AL,Census Tract 123.06; Jefferson County; Alabama,3968,11.3,7.4,2.7,5.3,15.5,11.6,21.7,2.1,0.1547,0.0,5028092,0.0,20.97,Low Risk,Adequate Access,1,Low Priority
1073012307,Jefferson County,Alabama,AL,Census Tract 123.07; Jefferson County; Alabama,3544,10.3,2.5,8.6,6.7,16.1,19.2,12.2,13.2,0.1583,0.0,5028092,0.0,17.47,Low Risk,Adequate Access,1,Low Priority
1073012401,Jefferson County,Alabama,AL,Census Tract 124.01; Jefferson County; Alabama,3595,19.3,13.2,8.1,17.1,24.6,13.7,14.2,7.9,0.6045,0.0,5028092,0.0,32.73,Low Risk,Adequate Access,1,Low Priority
1073012402,Jefferson County,Alabama,AL,Census Tract 124.02; Jefferson County; Alabama,2624,40.9,3.1,1.4,9.5,16.5,27.9,13.6,13.7,0.6553,0.0,5028092,0.0,33.23,Moderate Risk,Adequate Access,2,Low Priority
1073012403,Jefferson County,Alabama,AL,Census Tract 124.03; Jefferson County; Alabama,4299,21.5,4.9,10.8,8.8,22.0,17.4,17.9,7.5,0.6333,0.0,5028092,0.0,27.79,Low Risk,Adequate Access,1,Low Priority
1073012500,Jefferson County,Alabama,AL,Census Tract 125; Jefferson County; Alabama,3848,29.9,13.0,13.1,18.5,14.8,23.5,19.0,11.0,0.7173,0.0,5028092,0.0,35.85,Moderate Risk,Adequate Access,2,Low Priority
1073012602,Jefferson County,Alabama,AL,Census Tract 126.02; Jefferson County; Alabama,3065,32.7,6.5,17.6,16.9,15.3,22.0,21.3,6.4,0.8914,0.0,5028092,0.0,35.44,Moderate Risk,Adequate Access,2,Low Priority
1073012701,Jefferson County,Alabama,AL,Census Tract 127.01; Jefferson County; Alabama,4287,11.3,1.3,8.3,20.6,16.1,16.3,8.6,0.0,0.3847,0.0,5028092,0.0,22.89,Low Risk,Adequate Access,1,Low Priority
1073012703,Jefferson County,Alabama,AL,Census Tract 127.03; Jefferson County; Alabama,6991,10.5,1.9,0.7,2.8,13.0,26.9,5.8,2.1,0.0665,0.0,5028092,0.0,12.78,Low Risk,Adequate Access,1,Low Priority
1073012704,Jefferson County,Alabama,AL,Census Tract 127.04; Jefferson County; Alabama,2773,5.3,0.3,6.2,0.6,16.8,33.0,7.6,3.6,0.1023,0.0,5028092,0.0,10.87,Low Risk,Adequate Access,1,Low Priority
1073012802,Jefferson County,Alabama,AL,Census Tract 128.02; Jefferson County; Alabama,2622,14.1,2.3,2.1,2.5,20.3,17.6,10.6,4.0,0.1708,0.0,5028092,0.0,18.32,Low Risk,Adequate Access,1,Low Priority
1073012804,Jefferson County,Alabama,AL,Census Tract 128.04; Jefferson County; Alabama,3123,6.6,1.0,5.5,1.5,19.7,20.1,10.5,2.3,0.0193,0.0,5028092,0.0,13.88,Low Risk,Adequate Access,1,Low Priority
1073012805,Jefferson County,Alabama,AL,Census Tract 128.05; Jefferson County; Alabama,1683,21.9,0.7,0.8,1.5,4.0,3.6,6.8,4.5,0.0266,0.0,5028092,0.0,14.04,Low Risk,Adequate Access,1,Low Priority
1073012905,Jefferson County,Alabama,AL,Census Tract 129.05; Jefferson County; Alabama,4655,3.0,2.2,2.3,0.6,20.9,30.4,4.8,3.8,0.0474,0.0,5028092,0.0,11.07,Low Risk,Adequate Access,1,Low Priority
1073012907,Jefferson County,Alabama,AL,Census Tract 129.07; Jefferson County; Alabama,5049,16.9,3.0,2.3,3.9,11.1,27.6,7.2,6.6,0.3046,0.0,5028092,0.0,16.16,Low Risk,Adequate Access,1,Low Priority
1073012908,Jefferson County,Alabama,AL,Census Tract 129.08; Jefferson County; Alabama,4628,39.3,6.7,6.1,12.3,15.5,29.5,14.5,5.2,0.8716,0.0,5028092,0.0,34.63,Moderate Risk,Adequate Access,2,Low Priority
1073012910,Jefferson County,Alabama,AL,Census Tract 129.10; Jefferson County; Alabama,4527,17.9,4.6,0.0,5.7,14.6,17.7,16.0,7.4,0.3734,0.0,5028092,0.0,21.5,Low Risk,Adequate Access,1,Low Priority
1073012911,Jefferson County,Alabama,AL,Census Tract 129.11; Jefferson County; Alabama,5566,5.7,2.4,0.0,2.3,20.7,28.6,8.0,4.0,0.0379,0.0,5028092,0.0,13.9,Low Risk,Adequate Access,1,Low Priority
1073012913,Jefferson County,Alabama,AL,Census Tract 129.13; Jefferson County; Alabama,5851,31.1,17.6,6.1,8.8,9.5,30.2,12.3,14.7,0.926,0.0,5028092,0.0,29.54,Low Risk,Adequate Access,1,Low Priority
1073012914,Jefferson County,Alabama,AL,Census Tract 129.14; Jefferson County; Alabama,2082,23.5,5.4,4.4,0.2,32.9,9.5,24.8,0.8,0.4391,0.0,5028092,0.0,30.75,Low Risk,Adequate Access,1,Low Priority
1073012916,Jefferson County,Alabama,AL,Census Tract 129.16; Jefferson County; Alabama,3718,11.6,1.6,3.1,2.5,19.6,21.8,12.9,11.6,0.1209,0.0,5028092,0.0,17.37,Low Risk,Adequate Access,1,Low Priority
1073012917,Jefferson County,Alabama,AL,Census Tract 129.17; Jefferson County; Alabama,3226,12.5,1.3,3.0,5.1,22.5,26.3,17.5,7.8,0.5195,0.0,5028092,0.0,21.16,Low Risk,Adequate Access,1,Low Priority
1073012918,Jefferson County,Alabama,AL,Census Tract 129.18; Jefferson County; Alabama,2626,20.6,3.9,9.3,8.6,15.0,24.7,12.6,6.3,0.634,0.0,5028092,0.0,23.06,Low Risk,Adequate Access,1,Low Priority
1073012919,Jefferson County,Alabama,AL,Census Tract 129.19; Jefferson County; Alabama,2204,29.2,10.7,0.7,14.6,0.6,22.1,12.1,6.9,0.5761,0.0,5028092,0.0,26.16,Low Risk,Adequate Access,1,Low Priority
1073012920,Jefferson County,Alabama,AL,Census Tract 129.20; Jefferson County; Alabama,3923,10.3,0.0,21.3,8.0,18.3,15.8,19.9,5.8,0.4049,0.0,5028092,0.0,20.26,Low Risk,Adequate Access,1,Low Priority
1073012921,Jefferson County,Alabama,AL,Census Tract 129.21; Jefferson County; Alabama,3707,4.6,2.7,1.6,3.3,19.3,22.1,8.2,1.5,0.0468,0.0,5028092,0.0,13.49,Low Risk,Adequate Access,1,Low Priority
1073013002,Jefferson County,Alabama,AL,Census Tract 130.02; Jefferson County; Alabama,1913,44.3,5.7,10.9,7.8,15.4,32.1,31.2,16.5,0.9048,0.0,5028092,0.0,39.07,Moderate Risk,Adequate Access,2,Low Priority
1073013100,Jefferson County,Alabama,AL,Census Tract 131; Jefferson County; Alabama,3842,60.7,19.0,20.0,10.4,20.8,38.4,25.3,23.9,0.9892,0.0,5028092,0.0,51.6,Moderate Risk,Adequate Access,2,Low Priority
1073013200,Jefferson County,Alabama,AL,Census Tract 132; Jefferson County; Alabama,2741,21.6,3.3,11.4,12.6,9.3,36.0,18.6,19.0,0.5838,0.0,5028092,0.0,24.72,Low Risk,Adequate Access,1,Low Priority
1073013300,Jefferson County,Alabama,AL,Census Tract 133; Jefferson County; Alabama,3250,42.4,7.1,28.6,15.7,21.9,20.3,18.7,9.3,0.9632,0.0,5028092,0.0,41.12,Moderate Risk,Adequate Access,2,Low Priority
1073013400,Jefferson County,Alabama,AL,Census Tract 134; Jefferson County; Alabama,4090,31.8,10.0,8.9,8.7,16.7,25.2,18.0,13.1,0.7628,0.0,5028092,0.0,31.89,Low Risk,Adequate Access,1,Low Priority
1073013601,Jefferson County,Alabama,AL,Census Tract 136.01; Jefferson County; Alabama,3266,45.1,14.0,9.9,21.3,21.1,24.5,24.9,5.4,0.9547,0.0,5028092,0.0,48.12,Moderate Risk,Adequate Access,2,Low Priority
1073013801,Jefferson County,Alabama,AL,Census Tract 138.01; Jefferson County; Alabama,1765,40.8,9.6,20.3,11.8,21.3,23.3,26.7,2.1,0.7251,0.0,5028092,0.0,41.26,Moderate Risk,Adequate Access,2,Low Priority
1073013901,Jefferson County,Alabama,AL,Census Tract 139.01; Jefferson County; Alabama,1472,18.2,4.5,9.3,12.6,18.8,18.3,20.0,9.6,0.5838,0.0,5028092,0.0,27.32,Low Risk,Adequate Access,1,Low Priority
1073013902,Jefferson County,Alabama,AL,Census Tract 139.02; Jefferson County; Alabama,2302,18.4,8.3,7.2,10.5,19.1,23.4,17.2,8.0,0.6408,0.0,5028092,0.0,26.85,Low Risk,Adequate Access,1,Low Priority
1073014001,Jefferson County,Alabama,AL,Census Tract 140.01; Jefferson County; Alabama,3709,31.2,3.9,9.5,8.3,20.2,17.3,16.0,0.6,0.2119,0.0,5028092,0.0,30.51,Low Risk,Adequate Access,1,Low Priority
1073014002,Jefferson County,Alabama,AL,Census Tract 140.02; Jefferson County; Alabama,3802,15.7,6.9,10.5,8.3,17.4,21.8,16.7,2.4,0.3121,0.0,5028092,0.0,23.51,Low Risk,Adequate Access,1,Low Priority
1073014104,Jefferson County,Alabama,AL,Census Tract 141.04; Jefferson County; Alabama,3763,17.7,4.9,11.7,10.5,22.5,25.5,16.7,8.8,0.7244,0.0,5028092,0.0,26.7,Low Risk,Adequate Access,1,Low Priority
1073014105,Jefferson County,Alabama,AL,Census Tract 141.05; Jefferson County; Alabama,4845,17.6,10.4,11.2,13.7,18.6,18.3,16.4,8.6,0.7978,0.0,5028092,0.0,28.1,Low Risk,Adequate Access,1,Low Priority
1073014106,Jefferson County,Alabama,AL,Census Tract 141.06; Jefferson County; Alabama,3445,14.7,1.3,18.1,12.3,26.6,21.6,16.4,1.5,0.3483,0.0,5028092,0.0,26.58,Low Risk,Adequate Access,1,Low Priority
1073014107,Jefferson County,Alabama,AL,Census Tract 141.07; Jefferson County; Alabama,2046,8.4,1.6,7.3,3.5,19.0,16.6,13.8,3.6,0.047,0.0,5028092,0.0,16.4,Low Risk,Adequate Access,1,Low Priority
1073014205,Jefferson County,Alabama,AL,Census Tract 142.05; Jefferson County; Alabama,3630,4.1,5.1,0.0,5.1,21.3,19.3,6.2,7.0,0.1423,0.0,5028092,0.0,14.9,Low Risk,Adequate Access,1,Low Priority
1073014206,Jefferson County,Alabama,AL,Census Tract 142.06; Jefferson County; Alabama,5726,8.5,2.9,7.4,11.4,17.5,20.8,19.3,4.2,0.1959,0.0,5028092,0.0,21.31,Low Risk,Adequate Access,1,Low Priority
